epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.04569508880376816,71.27893829345703,50.47776552737964,233,1060,0.819798917246713,0.8841864607772553,-1058.9971920748037,0.4343541484138109
2,0.046231746673583984,93.21940612792969,52.00294009555311,260,1431,0.8462448255470136,0.9080882390549444,-552.0309916920066,0.1806726157229284
3,0.026010023429989815,95.36934661865234,50.88202866593164,258,1472,0.8508670520231214,0.9116169784696907,-404.74948562017886,0.1301603889004374
4,0.030517930164933205,96.80264282226562,50.55126791620728,258,1498,0.8530751708428246,0.9117074945952403,-324.3544467556623,0.10359328186045964
5,0.023989414796233177,97.62954711914062,49.871370819551636,256,1515,0.8554488989271598,0.9136587206128483,-294.27871566576994,0.09291742468719164
6,0.011263808235526085,98.01543426513672,49.96324880558618,256,1522,0.8560179977502812,0.914024843479419,-273.0270262652791,0.08584172707599086
7,0.015830300748348236,98.12568664550781,49.926497611172366,257,1523,0.8556179775280899,0.9134573043298894,-241.42794560616994,0.0760224120668807
8,0.01726955734193325,98.5115737915039,49.90812201396545,257,1530,0.8561835478455512,0.9152490852761601,-213.75832606773034,0.0669840389641913
9,0.005617023445665836,98.67695617675781,49.926497611172366,256,1534,0.8569832402234637,0.9153948933864279,-204.20251513177524,0.06393225600120504
10,0.00897690188139677,98.84233856201172,49.94487320837927,257,1536,0.856664807585053,0.9155629220538681,-191.24362006661858,0.05975613741470146
