epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.16700224578380585,19.0,10.616666666666667,49,521,0.9140350877192982,0.9142933216989128,-1090.658704812381,0.8720424490685956
2,0.1467149257659912,20.366666793823242,11.633333333333333,52,559,0.9148936170212766,0.9152608474202766,-1117.3920499246133,0.8347514449693062
3,0.16718855500221252,20.700000762939453,11.05,42,579,0.9323671497584541,0.9323974880678905,-1115.676058185265,0.8205442080026221
4,0.1444387435913086,22.5,13.1,57,618,0.9155555555555556,0.9161594498365719,-1189.249230560244,0.8069835223656204
5,0.14798787236213684,23.133333206176758,14.766666666666667,76,618,0.8904899135446686,0.8909486304746498,-1201.4065622819794,0.7930216719106365
6,0.15655586123466492,24.066667556762695,15.45,89,633,0.8767313019390581,0.8772035041912551,-1221.1825247255397,0.7750668080835642
7,0.14606234431266785,26.366666793823242,17.1,117,674,0.8520859671302149,0.8532822652480936,-1307.3103289721976,0.7582110349316699
8,0.14514996111392975,27.366666793823242,19.75,183,638,0.7771010962241169,0.779111394558996,-1335.696751874367,0.7470016345968707
9,0.14830324053764343,31.66666603088379,22.033333333333335,257,693,0.7294736842105263,0.7306148938926297,-1489.7465593105821,0.7186248687455024
10,0.15635475516319275,33.599998474121094,23.983333333333334,305,703,0.6974206349206349,0.6987180367267137,-1506.0401789079717,0.6853894727676342
11,0.1271948665380478,39.03333282470703,30.866666666666667,500,671,0.5730145175064048,0.5742629137706216,-1595.5293744791195,0.6234147720007829
12,0.13768787682056427,43.099998474121094,34.35,616,677,0.5235885537509667,0.524191654939684,-1611.042220342577,0.5712697035556662
13,0.12134259194135666,45.46666717529297,36.25,698,666,0.48826979472140764,0.4901646068690081,-1576.126399671173,0.5316267603060043
14,0.11518954485654831,49.16666793823242,38.083333333333336,762,713,0.48338983050847456,0.48712653526736943,-1626.3470266371085,0.5080868225252447
15,0.12400519847869873,49.93333435058594,41.016666666666666,823,675,0.4506008010680908,0.4541824458799423,-1567.8485629354807,0.48324517380623877
16,0.09276668727397919,56.16666793823242,49.96666666666667,1054,631,0.3744807121661721,0.38142622218167077,-1601.8311193995876,0.4423902723137841
17,0.07123453170061111,63.66666793823242,58.85,1322,588,0.3078534031413613,0.31435663862312846,-1593.1626686411357,0.3893812475901339
18,0.04695067182183266,72.76667022705078,76.41666666666667,1889,294,0.1346770499312872,0.13994141577679703,-1515.822391777043,0.33135361381514644
19,0.034908317029476166,83.93333435058594,91.48333333333333,2512,6,0.0023828435266084196,0.002507268831921186,-903.2642124164523,0.17333550488378838
20,0.03910210356116295,87.26667022705078,93.4,2615,3,0.001145912910618793,0.0011956311155062248,-762.9523118156285,0.1409059198617856
