epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.048533909022808075,51.01,48.695,9576,626,0.0613605175455793,0.06367011547463507,-14373.934141278103,0.3637948641152174
2,0.03829042240977287,69.155,68.445,13619,212,0.015327886631480008,0.015852273080809564,-12860.387427529391,0.23982775908313472
3,0.04285033792257309,72.99,72.505,14433,165,0.011302918207973694,0.011641042033495998,-11491.251443114721,0.20284763870101044
4,0.04337470978498459,75.855,75.335,15026,145,0.00955770878650056,0.010000229734758692,-10616.114036857776,0.18037673418218161
5,0.04748780280351639,78.605,78.13,15586,135,0.008587239997455632,0.008982065158995568,-9719.395870954237,0.15936076755520792
6,0.023015689104795456,80.88,80.295,16036,140,0.008654797230464886,0.00901842931894814,-9319.291860737914,0.14834130536598764
7,0.03940948471426964,82.685,82.155,16405,132,0.00798210074378666,0.00817707282865434,-8342.623709908708,0.12990050476761328
8,0.02276615984737873,84.17,83.665,16712,122,0.007247237733159083,0.007460715698531534,-7626.4854468347885,0.11670213474287672
9,0.021944859996438026,85.535,84.855,16959,148,0.008651429239492605,0.008958593100649457,-7066.541792129457,0.1063875365506971
10,0.020067479461431503,86.86,86.125,17211,161,0.009267787243840662,0.009670663561896645,-6590.170649992806,0.09763928671705034
11,0.01330874115228653,88.17,87.4,17469,165,0.00935692412385165,0.009620136048131587,-6105.5559307984395,0.08916090293739364
12,0.027640709653496742,89.165,88.375,17666,167,0.00936466102170134,0.009665881886894752,-5463.537795999657,0.07889120916141215
13,0.02115846611559391,89.64,88.795,17745,183,0.010207496653279786,0.010511805568581329,-5139.79302965797,0.07380320879980642
14,0.007489990908652544,90.825,89.84,17965,200,0.011010184420589045,0.011421080498413352,-4822.872832534785,0.06834675779631547
15,0.030450424179434776,91.165,90.215,18037,196,0.010749739483354358,0.01120384679987005,-4484.501869500902,0.06330027431997971
16,0.02017296850681305,91.915,90.92,18180,203,0.011042811293042486,0.011385948031180936,-4084.1947795448737,0.05717556194078436
17,0.005551657173782587,92.43,91.355,18268,218,0.01179270799523964,0.01215542914239225,-3898.850850763905,0.05430118335867286
18,0.016814520582556725,92.56,91.445,18284,228,0.012316335350043216,0.012723669490811105,-3652.9168290259336,0.050789503171168524
19,0.02301095239818096,93.3,92.14,18427,233,0.012486602357984995,0.012820645828239096,-3504.3759745067655,0.048325806626383354
20,0.009219015017151833,92.855,91.795,18354,217,0.011684885035808518,0.012059251168220474,-3300.9232847300414,0.045756537270049476
