epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.039577800780534744,89.32333374023438,93.77333333333333,26728,69,0.00257491510243684,0.003212546392285237,-2280.2852560108818,0.06563976870984714
2,0.013524254783987999,97.02666473388672,98.495,29106,2,6.87096330905593e-05,7.586452419994248e-05,-847.7185815864509,0.022250344327442946
3,0.00630588224157691,97.90666961669922,98.94666666666667,29372,0,0.0,-0.0,-591.1119502076845,0.015349902726999416
