epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.026116469874978065,89.60333251953125,93.61,26768,113,0.004203712659499275,0.00462906509586317,-2874.3452057037453,0.05933282181731612
2,0.010717743076384068,96.34333038330078,98.145,28901,2,6.919696917275024e-05,6.526995930247044e-05,-1220.8907287693628,0.023429245420798467
3,0.0024687079712748528,97.11000061035156,98.545,29133,0,0.0,-0.0,-891.0330662055344,0.01696782108941087
