epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.18474937975406647,17.5,10.833333333333334,10,95,0.9047619047619048,0.904790005710306,-226.04405001629615,0.9794926259819281
2,0.16796916723251343,17.83333396911621,10.0,11,96,0.897196261682243,0.8970415197928213,-212.08977871036768,0.9034720648260004
3,0.15855532884597778,18.66666603088379,9.833333333333334,3,109,0.9732142857142857,0.9735026730765953,-200.3376894329121,0.8199726410231825
4,0.1509084701538086,18.0,9.75,5,103,0.9537037037037037,0.9536988560318082,-197.14737146466754,0.8308799130767567
5,0.16576452553272247,20.0,9.583333333333334,7,113,0.9416666666666667,0.9415883872643633,-222.31869758345744,0.8443114880396354
6,0.17349299788475037,19.83333396911621,9.666666666666666,8,111,0.9327731092436975,0.9333135607104729,-217.00406511480355,0.8344502383545866
7,0.17572496831417084,21.5,10.666666666666666,9,120,0.9302325581395349,0.9298536209806691,-236.63521343746748,0.8393975008451892
8,0.14319542050361633,21.83333396911621,8.666666666666666,6,125,0.9541984732824428,0.9538756219958268,-234.25677878246654,0.8195906422168966
9,0.1544400155544281,19.83333396911621,10.083333333333334,11,108,0.907563025210084,0.9081281041777903,-210.6002543422965,0.8124011642811344
10,0.1420821100473404,23.16666603088379,9.833333333333334,8,131,0.9424460431654677,0.9420638542437255,-246.29248449502998,0.8117762191654402
11,0.1617601364850998,23.83333396911621,9.916666666666666,10,133,0.9300699300699301,0.9296594614987933,-238.8712220512444,0.7729943405267036
12,0.13028687238693237,26.5,10.333333333333334,8,151,0.949685534591195,0.9497426915489918,-274.25065579262343,0.794770878140923
13,0.15961608290672302,28.33333396911621,10.5,13,157,0.9235294117647059,0.9236760216421563,-283.8486240686389,0.7711750336689045
14,0.13742808997631073,27.33333396911621,9.75,11,153,0.9329268292682927,0.9332676356289817,-274.47029247532856,0.7728833729043578
15,0.14551162719726562,26.66666603088379,11.5,16,144,0.9,0.9002807206453644,-262.20036337404963,0.7564056701509496
16,0.14145822823047638,29.33333396911621,10.666666666666666,17,159,0.9034090909090909,0.9025561025447183,-287.96863175945884,0.7584105070576702
17,0.13151660561561584,30.83333396911621,11.25,14,171,0.9243243243243243,0.9244689759046895,-306.98382352766913,0.7625282461368696
18,0.13395026326179504,28.66666603088379,11.5,20,152,0.8837209302325582,0.8823654838749722,-273.2304021740022,0.733789012689229
19,0.14583291113376617,30.33333396911621,12.916666666666666,22,160,0.8791208791208791,0.8784789029363111,-283.4814573795331,0.7216319113409474
20,0.15177121758460999,31.33333396911621,11.916666666666666,17,171,0.9095744680851063,0.9088561856428841,-291.1772048555804,0.7150044752194743
