epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.18986876308918,9.0,16.833333333333332,6,21,0.7777777777777778,0.8046648426663886,-50.50719235529995,0.940384376647294
2,0.17163825035095215,19.0,30.833333333333332,28,29,0.5087719298245614,0.5529552320625123,-82.57923487298315,0.8656751766028962
3,0.14191539585590363,33.66666793823242,51.166666666666664,88,13,0.12871287128712872,0.1484971777860664,-99.58840895296842,0.6118937696199643
4,0.0959899052977562,56.33333206176758,70.66666666666667,158,11,0.0650887573964497,0.07616064713049903,-140.74935894929163,0.4874308498685833
5,0.08327025920152664,66.0,78.33333333333333,192,6,0.030303030303030304,0.0353119309850988,-98.03409507682288,0.2915640440243322
6,0.05819297581911087,77.0,84.5,222,9,0.03896103896103896,0.04626383580663041,-73.05289405555962,0.18084971542731124
7,0.035936139523983,84.0,88.83333333333333,245,7,0.027777777777777776,0.03419716744780987,-55.889844733294254,0.1278422005329362
8,0.03228136524558067,93.33333587646484,93.83333333333333,274,6,0.02142857142857143,0.02435047354700247,-57.51024471081882,0.11726587953210663
9,0.016689592972397804,95.0,94.0,276,9,0.031578947368421054,0.03565262673163627,-40.70536782047129,0.08188599657940852
10,0.004834496881812811,97.0,94.66666666666667,280,11,0.037800687285223365,0.04344046789800419,-28.322980486810316,0.05566027400600336
11,0.005136900581419468,98.66666412353516,95.0,283,13,0.04391891891891892,0.050866776513472926,-21.801360665047742,0.042035635486520714
12,0.01695629581809044,99.0,94.83333333333333,283,14,0.04713804713804714,0.05466810766285613,-14.0620439631108,0.027010496500487674
13,0.004345266614109278,99.33333587646484,95.0,284,14,0.04697986577181208,0.05442523877901172,-9.10260639626621,0.01740668947964445
14,0.0026738622691482306,98.66666412353516,94.83333333333333,283,13,0.04391891891891892,0.05134441124289944,-7.456275970272207,0.014355051315461456
15,0.002663160441443324,100.0,95.33333333333333,286,14,0.04666666666666667,0.05402530017246609,-8.433208078020062,0.016008110726276614
16,0.003298702649772167,98.33333587646484,95.16666666666667,283,12,0.04067796610169491,0.046561030252606495,-6.9381660934512475,0.013416201717260894
17,0.001238198601640761,99.66666412353516,95.16666666666667,285,14,0.046822742474916385,0.05416784263566585,-7.868033520209091,0.014974689137066293
18,0.012729646638035774,98.66666412353516,95.0,283,13,0.04391891891891892,0.05033659930375669,-5.856692938859053,0.01127003210292566
19,0.004708000458776951,98.66666412353516,94.66666666666667,282,14,0.0472972972972973,0.0548170410215482,-7.963650398530931,0.015338321985160752
20,0.00047252376680262387,99.66666412353516,95.16666666666667,285,14,0.046822742474916385,0.05416784263566586,-4.829077291013035,0.00919085195380112
