epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.15493518114089966,19.29166603088379,12.020833333333334,187,2128,0.9192224622030237,0.9196437832162409,-4219.668607132976,0.8350828706436255
2,0.14906997978687286,23.75,18.179166666666667,576,2274,0.7978947368421052,0.7990758548710625,-4837.063118767672,0.7816608778099654
3,0.13056330382823944,37.25,33.229166666666664,2313,2157,0.4825503355704698,0.4833208365903476,-6034.338814011639,0.6205898509325349
4,0.05592101439833641,65.86666870117188,69.52916666666667,6837,1067,0.13499493927125505,0.1396583355665087,-5625.783058389837,0.33612027563992486
5,0.032022301107645035,87.71666717529297,93.6125,10510,16,0.0015200456013680411,0.0015696928185978231,-2810.157963407415,0.1285795618916957
6,0.024866348132491112,91.3499984741211,95.54166666666667,10954,8,0.0007297938332421091,0.0007564197213042641,-2083.9950610062992,0.09158567710678954
7,0.03751525655388832,93.32499694824219,96.59166666666667,11196,3,0.0002678810608090008,0.00028760222351408243,-1642.6677908107665,0.07067499630183627
8,0.01027594693005085,94.67500305175781,97.27916666666667,11360,1,8.802042073761112e-05,9.764416878006722e-05,-1442.6591163917378,0.061177869465787335
9,0.012478180229663849,95.48332977294922,97.69583333333334,11456,2,0.00017455053237912376,0.0001892491938766733,-1283.9734109891044,0.0540002690760332
10,0.0057194470427930355,95.94166564941406,97.92916666666666,11512,1,8.685833405715279e-05,8.705532040903464e-05,-1072.3648901780311,0.04489429841554127
11,0.013943860307335854,96.5,98.20833333333333,11578,2,0.00017271157167530224,0.00018721772024244,-988.9316500161056,0.0411451911427225
12,0.005432043224573135,97.09166717529297,98.5125,11650,1,8.582954252853832e-05,9.085271257527124e-05,-908.2977766584819,0.037557069808291856
13,0.0012323756236582994,97.4749984741211,98.72083333333333,11697,0,0.0,-0.0,-848.5345296790586,0.034965905772459234
14,0.0007052972796373069,97.58333587646484,98.77083333333333,11708,2,0.0001707941929974381,0.00017590903063853663,-767.7363279881498,0.03157874603347731
15,0.00033668187097646296,97.63333129882812,98.7875,11716,0,0.0,-0.0,-686.0907526021375,0.028207864934535316
16,0.0019520099740475416,97.96666717529297,98.97083333333333,11756,0,0.0,-0.0,-640.0772846088662,0.026241805159384204
17,0.011061912402510643,98.23332977294922,99.09166666666667,11787,1,8.483203257550051e-05,8.499661276336561e-05,-595.9204450213065,0.024358087634591984
18,0.0020278901793062687,98.46666717529297,99.1875,11812,4,0.00033852403520649965,0.00035308555089238184,-554.5772529398868,0.022614639465433982
19,0.00824325904250145,98.79166412353516,99.37083333333334,11852,3,0.00025305778152678193,0.00027166015704147397,-521.0351179000586,0.021174675167294082
20,0.003274807007983327,98.875,99.41666666666667,11863,2,0.0001685630004214075,0.00017793225439602747,-479.40662566409884,0.019466312915999397
