epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.3885444700717926,91.91000366210938,95.045,27254,319,0.01156928879701157,0.02568644656254182,-2195.693354764873,0.061511900380449125
2,0.47366416454315186,96.6866683959961,98.09333333333333,28869,137,0.004723160725367165,0.010823079413420027,-849.8056498949453,0.02288906785743107
3,0.12376288324594498,97.31666564941406,98.43666666666667,29069,126,0.004315807501284467,0.00995082204919365,-662.7761070055564,0.017776763721816857
4,0.021785743534564972,97.95999908447266,98.775,29267,121,0.004117326800054444,0.009504331968386973,-514.6584922824038,0.013729439626493388
5,0.029933294281363487,97.80333709716797,98.695,29220,121,0.004123922156709042,0.009516110138149653,-429.7938208286843,0.01147973065494763
6,0.14154653251171112,98.19999694824219,98.89166666666667,29341,119,0.004039375424304141,0.009327763169942611,-362.19753915509864,0.00964214118669443
7,0.012477227486670017,98.49666595458984,99.05833333333334,29439,110,0.003722630207452029,0.008604661028053405,-300.24844248173946,0.00797662703408119
8,0.05118386447429657,98.39666748046875,99.01166666666667,29410,109,0.0036925370100613164,0.00853662767888731,-268.4126363821763,0.007139375782325585
9,0.028999941423535347,98.63333129882812,99.14666666666666,29490,100,0.0033795201081446434,0.007814619454968948,-251.06732801927396,0.006663393739618004
10,0.0038118374068289995,98.78666687011719,99.23166666666667,29541,95,0.003205560804427048,0.007415128155744312,-231.1595763124529,0.006127797250887123
11,0.0009843575535342097,98.51333618164062,99.06166666666667,29439,115,0.0038911822426744265,0.008997714445765482,-200.97718999483246,0.005340458900677124
12,0.07087934762239456,98.64666748046875,99.14166666666667,29487,107,0.0036155977563019533,0.00836362971897135,-198.45284098026053,0.005268242791332553
13,0.0028163399547338486,98.64666748046875,99.14,29486,108,0.00364938838953842,0.00843652244432809,-191.47381969757498,0.005079799294753081
14,0.16872672736644745,98.86000061035156,99.24666666666667,29551,107,0.003607795535774496,0.008346445390515888,-136.40452321775643,0.0036136325710746284
15,0.004823895171284676,98.80333709716797,99.245,29550,91,0.0030700718599237543,0.007103140562153239,-133.6553418919911,0.0035431764389603935
16,0.07245498895645142,98.97333526611328,99.335,29603,89,0.0029974403879832953,0.006936001859668706,-112.74475405834853,0.0029840972981960323
17,0.0002813686733134091,99.01333618164062,99.32,29592,112,0.0037705359547535685,0.008728119035537732,-131.70203160451578,0.003485720446237209
18,0.0006760908290743828,98.836669921875,99.24333333333334,29548,103,0.0034737445617348487,0.008039349746710358,-92.62077027358897,0.0024552149966069995
19,0.003084735246375203,98.9366683959961,99.28833333333333,29574,107,0.003604999831542064,0.008342129735623965,-104.29942566146796,0.0027616746947058454
20,4.3612330955511425e-06,99.02999877929688,99.35166666666667,29611,98,0.0032986637046012995,0.007634617414012028,-86.66146396949645,0.0022928976319347406
