epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.07732785493135452,80.50333404541016,83.23333333333333,23191,960,0.039749906836155854,0.041238297921634574,-5055.527851689756,0.10071212394588966
2,0.021041175350546837,97.00333404541016,98.48,29098,3,0.00010308924091955604,0.0001032640420800945,-1305.240406534631,0.021605865094617163
3,0.006370323244482279,98.0566635131836,99.01833333333333,29416,1,3.3993949077064285e-05,3.770410718163947e-05,-896.2159642132383,0.01467525472800396
4,0.25253811478614807,98.19000244140625,99.08666666666667,29456,1,3.394778830159215e-05,3.400480663624433e-05,-703.9390731982234,0.011511413804143467
5,0.003518077777698636,98.60333251953125,99.29666666666667,29580,1,3.380548324938305e-05,3.387251069669888e-05,-500.8544074376641,0.008158534843790827
6,0.12793231010437012,98.90333557128906,99.44833333333334,29671,0,0.0,-0.0,-398.10852728164355,0.00646476036239351
7,0.15271465480327606,98.74333190917969,99.36833333333334,29623,0,0.0,-0.0,-417.31608082751376,0.0067874677595949695
8,0.01351714227348566,98.93333435058594,99.46333333333334,29680,0,0.0,-0.0,-316.070359546466,0.005129689537010286
9,0.00043952304986305535,98.59333038330078,99.29166666666667,29577,1,3.38089120292109e-05,3.578952880249375e-05,-300.05733224281306,0.004887488809961698
10,0.00825891550630331,98.94000244140625,99.46666666666667,29681,1,3.369045212586753e-05,3.1587884249360095e-05,-240.9618468787466,0.003911524348343136
11,0.0017357715405523777,99.3566665649414,99.67833333333333,29807,0,0.0,-0.0,-201.8531030898997,0.003262493970210151
12,0.26913174986839294,99.27999877929688,99.63833333333334,29784,0,0.0,-0.0,-183.57155707752457,0.0029696955544614547
13,0.011886745691299438,99.36333465576172,99.68166666666667,29809,0,0.0,-0.0,-163.28852821557385,0.0026390708320097964
14,0.011416506953537464,99.19666290283203,99.595,29758,1,3.360327968009678e-05,3.556904276865264e-05,-178.91629381779347,0.002896327199529644
15,0.004262540023773909,99.23999786376953,99.61833333333334,29772,0,0.0,-0.0,-134.70676831398222,0.002179760757653803
16,0.0001865939557319507,99.23999786376953,99.61666666666666,29772,0,0.0,-0.0,-129.6388123975916,0.0020976579287949205
17,0.001686259638518095,99.33000183105469,99.66166666666666,29799,0,0.0,-0.0,-131.20177897639485,0.002121417453939604
18,0.12537510693073273,99.40333557128906,99.69833333333334,29820,1,3.353341604909292e-05,3.549542401834868e-05,-91.58183071905829,0.0014794736720497629
19,0.008563514798879623,99.2300033569336,99.615,29769,0,0.0,-0.0,-114.21616988021681,0.001848467656785265
20,0.0003279278753325343,99.55999755859375,99.78,29868,0,0.0,-0.0,-85.5591433468235,0.001380010520153748
