epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.0641603171825409,62.59000015258789,1.77,28,18749,0.9985088139745433,0.998486019027106,-14213.177311272386,0.3474572201038893
2,0.051406633108854294,76.84333038330078,0.245,0,23053,1.0,1.0,-13080.602208211787,0.26097320123728895
3,0.07215411216020584,78.13333129882812,0.16333333333333333,0,23440,1.0,1.0,-12848.63456169892,0.252110164566136
4,0.06626679003238678,78.80333709716797,0.19333333333333333,0,23641,1.0,1.0,-12546.97143563243,0.2441532491580191
5,0.05050124600529671,79.18000030517578,0.175,0,23754,1.0,1.0,-12380.644495477713,0.2398125954210325
6,0.04027806594967842,79.50333404541016,0.22833333333333333,1,23850,0.99995807303677,0.9999575963163313,-12075.185605009485,0.23303596542535837
7,0.0671001747250557,79.5999984741211,0.2833333333333333,0,23880,1.0,1.0,-11675.2236681424,0.22513153797380744
8,0.06570318341255188,80.01000213623047,0.38333333333333336,2,24001,0.9999166770820314,0.9999136089096495,-11295.229218457018,0.21685520931606803
9,0.06953653693199158,80.36666870117188,0.4816666666666667,2,24108,0.9999170468685192,0.9999294601320732,-11001.98753142352,0.2103833310502669
10,0.051496416330337524,80.88333129882812,0.5816666666666667,2,24263,0.9999175767566454,0.99993959866536,-10446.985640407676,0.1985529224267531
11,0.06767594814300537,81.05333709716797,0.6783333333333333,4,24312,0.9998354992597467,0.9998729037630207,-10176.203231717785,0.19312386493156244
12,0.043980054557323456,81.51000213623047,0.835,7,24446,0.9997137365558418,0.9998453414479964,-9841.958319257175,0.18588360107504823
13,0.047762978821992874,81.84333038330078,1.0383333333333333,10,24543,0.9995927177941596,0.9998195813031437,-9341.467029675832,0.17579054305627823
14,0.057827141135931015,82.2699966430664,1.1766666666666667,13,24668,0.9994732790405575,0.9997780238186476,-8960.746252741257,0.1678659674603835
15,0.047705553472042084,82.7066650390625,1.31,20,24792,0.9991939384168951,0.9996480478628411,-8653.68912377482,0.161363263221111
16,0.05885995924472809,83.17666625976562,1.4483333333333333,33,24920,0.9986775137258045,0.9995918152217437,-8341.209592780104,0.15476498093609112
17,0.04236319288611412,83.28666687011719,1.575,40,24946,0.9983991034979589,0.9994114578317534,-8166.286760382296,0.15139783314560043
18,0.026715299114584923,83.663330078125,1.715,49,25050,0.9980477309852982,0.9992566940175013,-7808.4904222464465,0.1441723921855402
19,0.0670524463057518,83.71333312988281,1.8266666666666667,60,25054,0.9976108943218922,0.9991673689906586,-7571.369010198867,0.13978554235572926
20,0.03832882642745972,84.06666564941406,1.9066666666666667,70,25150,0.9972244250594766,0.9990807834009722,-7308.48853499436,0.13441758644044546
