epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,1.7272603511810303,11.806666374206543,37.333333333333336,1010,2532,0.7148503670242801,0.7151047899518488,-7666.547811647905,0.9578378043054387
2,1.7296061515808105,11.90999984741211,49.51,1387,2186,0.6118108032465716,0.6119027575268434,-7765.583217069834,0.9576563533134133
3,1.7281925678253174,11.319999694824219,52.098333333333336,1488,1908,0.5618374558303887,0.5629860352599393,-7358.8037434538855,0.9575073722217277
4,1.727929711341858,11.073333740234375,52.70666666666666,1504,1818,0.547260686333534,0.5483139709767925,-7195.218961053548,0.9569938063216434
5,1.7260258197784424,11.233333587646484,52.16166666666667,1506,1864,0.5531157270029674,0.5539903152255592,-7298.329566930935,0.9571163582476402
6,1.7300832271575928,11.183333396911621,52.44833333333333,1512,1843,0.5493293591654247,0.5506450956094973,-7257.752606692381,0.9568647273321236
7,1.7295525074005127,11.236666679382324,52.015,1503,1868,0.5541382379115989,0.5550869461505462,-7291.301745617032,0.9567085533973932
8,1.7270185947418213,11.456666946411133,51.86833333333333,1526,1911,0.5560081466395111,0.5566871078665521,-7428.438448767488,0.9563785723762804
9,1.7314218282699585,11.466666221618652,51.38333333333333,1512,1928,0.5604651162790698,0.5612082223152629,-7432.950949534766,0.9561367446818895
10,1.7214837074279785,11.686666488647461,50.995,1539,1967,0.5610382201939532,0.5626799089395547,-7569.242274267613,0.9560189980167988
