epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.05654001608490944,89.71333312988281,93.675,26807,107,0.003975626068217285,0.004402053708049148,-2888.7598842392995,0.05953432535725874
2,0.06322003901004791,96.336669921875,98.14833333333333,28900,1,3.46008788623231e-05,3.0884098606040336e-05,-1203.6062797928457,0.023096445498635335
3,0.02974778786301613,96.9433364868164,98.45333333333333,29083,0,0.0,-0.0,-883.8721510756933,0.01684814767831266
4,0.06459538638591766,97.48666381835938,98.73833333333333,29246,0,0.0,-0.0,-713.4078569114787,0.013534460268517592
5,10.087718963623047,81.95333099365234,83.87666666666667,24331,255,0.010371756284064101,0.011216563403426093,-496.94718444318136,0.011192984330766069
6,10.087718963623047,7.0366668701171875,10.223333333333333,333,1778,0.8422548555187115,0.8422548555187102,0.0,-0.0
7,9.649123191833496,5.570000171661377,9.901666666666667,313,1358,0.812687013764213,0.8226972740503106,0.0,-0.0
8,10.087718963623047,3.059999942779541,9.751666666666667,298,620,0.6753812636165577,0.6753812636165605,0.0,-0.0
9,10.30701732635498,3.059999942779541,9.751666666666667,298,620,0.6753812636165577,0.6753812636165605,0.0,-0.0
10,10.30701732635498,3.059999942779541,9.751666666666667,298,620,0.6753812636165577,0.6753812636165605,0.0,-0.0
