epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,29.871143341064453,89.06666564941406,93.38166666666666,26638,82,0.003068862275449102,0.00341246969262917,-2824.315665031288,0.05872597400037455
2,25.338712692260742,96.38333129882812,98.16,28911,4,0.0001383365035448729,0.00014677724138999836,-1166.9015299879443,0.02238973459070818
3,4.632417678833008,96.98999786376953,98.485,29097,0,0.0,-0.0,-897.9597354846519,0.017116068254407098
4,0.9612172842025757,97.67333221435547,98.81666666666666,29300,2,6.825472663981981e-05,7.370893205842512e-05,-694.522367508692,0.013153870959717052
5,6.2128682136535645,97.85333251953125,98.91833333333334,29355,1,3.4064586455920425e-05,3.386553645789357e-05,-569.1101183035576,0.010756588588460897
6,11.299047470092773,97.94000244140625,98.96333333333334,29381,1,3.403444285617044e-05,3.038613417012459e-05,-483.8004777073795,0.009134136901841339
7,2.68515944480896,98.25666809082031,99.11833333333334,29477,0,0.0,-0.0,-413.89930931512566,0.007790711021978512
8,4.284945964813232,98.29000091552734,99.13666666666667,29486,1,3.3913249906738565e-05,3.370865919116099e-05,-376.65514781726483,0.007086073900219769
9,1.2362957000732422,98.55000305175781,99.26833333333333,29564,1,3.382377811601556e-05,3.361519908894065e-05,-338.24157488718896,0.006345750127324989
10,3.5954160690307617,98.61666870117188,99.3,29583,2,6.760182524928173e-05,7.25922415170255e-05,-270.46737604413966,0.00507176791619708
