epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.0705401748418808,89.74333190917969,93.7,26813,110,0.004085725959217026,0.004521947444748997,-2873.5909559958577,0.05921422687541079
2,0.07363001257181168,96.26667022705078,98.10333333333334,28879,1,3.462603878116344e-05,4.4197452874777756e-05,-1183.1423527141658,0.02271007422802474
3,0.04594532027840614,96.99333190917969,98.48333333333333,29096,2,6.873324627122139e-05,6.134997821225764e-05,-871.7078530170977,0.016614265569639543
4,0.0471649095416069,97.48332977294922,98.72833333333334,29244,1,3.419387929560609e-05,3.946090413264893e-05,-707.7533473075224,0.013430811315379399
5,9.429824829101562,49.970001220703125,51.31333333333333,13745,1246,0.08311653658861984,0.09885208496826577,-288.233694848479,0.01043765253878252
6,9.429824829101562,8.899999618530273,9.745,315,2355,0.8820224719101124,0.8820267093726029,0.0,-0.0
7,9.649123191833496,8.90666675567627,9.736666666666666,315,2357,0.8821107784431138,0.8821128940418146,0.0,-0.0
8,9.649123191833496,8.90666675567627,9.736666666666666,315,2357,0.8821107784431138,0.8821128940418146,0.0,-0.0
9,10.30701732635498,8.90999984741211,9.736666666666666,315,2358,0.8821548821548821,0.8821569961709537,0.0,-0.0
10,9.649123191833496,8.90666675567627,9.736666666666666,315,2357,0.8821107784431138,0.8821128940418146,0.0,-0.0
