epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.06137046217918396,62.53666687011719,1.7383333333333333,29,18732,0.9984542401790949,0.998430960589475,-14228.06377994078,0.34811950329448155
2,0.05352098122239113,76.9800033569336,0.24833333333333332,0,23094,1.0,1.0,-13183.131644285895,0.26252437851074933
3,0.06415058672428131,78.28333282470703,0.17,0,23485,1.0,1.0,-12866.725196320238,0.25202092620674144
4,0.07129785418510437,78.72666931152344,0.21833333333333332,0,23618,1.0,1.0,-12523.111755207394,0.24395292939564633
5,0.05044034868478775,79.21333312988281,0.15666666666666668,0,23764,1.0,1.0,-12432.384233533227,0.2407148637726206
6,0.036981213837862015,79.54666900634766,0.21,0,23864,1.0,1.0,-12025.233988422664,0.23194027722963337
7,0.06772737205028534,79.76000213623047,0.2683333333333333,1,23927,0.9999582079572049,0.9999733188421175,-11737.434343406288,0.22590320471355443
8,0.07378143817186356,80.13666534423828,0.3433333333333333,1,24040,0.9999584043924962,0.9999789434293829,-11353.326566808511,0.21760372158562122
9,0.07333379983901978,80.6433334350586,0.48333333333333334,2,24191,0.9999173314595131,0.9999142562463967,-11054.455355423608,0.21064235282312438
10,0.046044182032346725,80.77333068847656,0.6,3,24229,0.9998761967646088,0.9999143464820974,-10527.569778413916,0.20039145042791853
