epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.15665270388126373,80.52333068847656,83.22833333333334,23194,963,0.03986422155068924,0.041365359249271455,-5078.504264382928,0.10114460785388499
2,0.026992836967110634,96.97000122070312,98.46333333333334,29090,1,3.4374892578460694e-05,3.443520710619957e-05,-1339.7927396525831,0.022186745597113124
3,0.04878320172429085,97.7066650390625,98.84166666666667,29311,1,3.4115720524017465e-05,3.6108719986156334e-05,-841.3759519110454,0.013826992909151667
4,0.02997048757970333,98.24333190917969,99.11166666666666,29471,2,6.785871814881417e-05,6.797204687895594e-05,-664.921523673337,0.010867359353954262
5,0.007043749559670687,98.53333282470703,99.265,29560,0,0.0,-0.0,-499.8834395165344,0.008147820968141593
6,0.05758620426058769,98.70999908447266,99.35,29613,0,0.0,-0.0,-446.2329556463524,0.00725985790832359
7,0.1475115567445755,98.81999969482422,99.40666666666667,29646,0,0.0,-0.0,-377.1298301057996,0.006129014448461539
8,0.01596926711499691,99.01667022705078,99.50166666666667,29704,1,3.3664366268305e-05,3.155994583077975e-05,-328.3650633553253,0.005325622879990462
9,0.14509505033493042,99.07333374023438,99.535,29722,0,0.0,-0.0,-248.22521405398052,0.004023375705879804
10,0.0016377499559894204,99.02999877929688,99.515,29709,0,0.0,-0.0,-247.42726469804447,0.0040120356081856014
