epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
0,235.4465274810791,8.5,12.93,34,391,0.92,0.9228030288845169,-840.3921000792573,0.9865761553498703
1,76.51386776566505,84.22000122070312,91.78,4208,3,0.0007124198527665638,0.0008285166977795513,-135.138554712511,0.017659022735081013
2,64.95986979175359,84.77999877929688,92.11,4238,1,0.00023590469450342062,0.00028456873358239016,-129.03344616284812,0.016711484453195466
3,74.81570671498775,86.80000305175781,93.2,4337,3,0.0006912442396313364,0.0006952362971022505,-76.48545995863395,0.009680479366978462
4,43.431262861937284,92.27999877929688,96.08,4613,1,0.00021673168617251842,0.0001311823829749067,-54.607307476393714,0.006520513921504897
5,20.619498725699202,96.68000030517578,98.34,4834,0,0.0,-0.0,-18.861535387666105,0.002153242989461147
6,35.490423362547176,94.30000305175781,97.12,4715,0,0.0,-0.0,-29.710915537242514,0.003475379739929725
7,25.213602216750587,95.86000061035156,97.92,4793,0,0.0,-0.0,-29.811513432256927,0.003431781193790451
8,27.24755419853703,95.69999694824219,97.84,4785,0,0.0,-0.0,-23.222907113025748,0.0026778259050272884
9,24.442800453311065,96.12000274658203,98.05,4806,0,0.0,-0.0,-20.69604626279826,0.0023718751143866675
10,44.40510472189635,93.81999969482422,96.85,4690,1,0.00021317416329140907,0.00012904341328506025,-29.72269475907871,0.003491238923234178
