epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.20670850574970245,23.721163490471415,27.54095620193915,83,863,0.912262156448203,0.9121452216154134,-2889.2924600576002,0.7152916347166575
2,0.1254761815071106,35.25576730190572,53.28485456369107,637,769,0.5469416785206259,0.5478770951398381,-3630.896401132386,0.6091093419845557
3,0.10408147424459457,52.78335005015045,78.3767970578402,1910,195,0.09263657957244656,0.09291823962596005,-3641.419514576111,0.410830720325497
4,0.1091013103723526,61.71013039117352,84.28619190906052,2368,93,0.03778951645672491,0.03778058141712275,-3112.5871281667332,0.3005646934783268
5,0.0807202160358429,67.72818455366098,87.02774991641591,2630,71,0.026286560533135876,0.026216786723366473,-2952.3472325656608,0.2597840816319557
6,0.132853701710701,71.36409227683049,88.66599799398195,2779,67,0.02354181307097681,0.023569327810796813,-2796.9407785676603,0.23364192719882898
7,0.11071138083934784,74.19759277833501,89.61885656970912,2893,66,0.022304832713754646,0.02239154178464821,-2578.593972637112,0.20706413696225634
8,0.06935901939868927,77.18154463390171,90.57171514543631,3006,72,0.023391812865497075,0.02326199548848132,-2513.6907958821034,0.1941670976700839
9,0.07503443956375122,79.839518555667,91.79204279505183,3119,65,0.02041457286432161,0.02030066543191656,-2231.3661680133214,0.16656477410117138
10,0.06128794699907303,82.74824473420261,92.6613172851889,3229,71,0.021515151515151515,0.021350219451468356,-2044.8220198830893,0.14732916907621701
11,0.08269321173429489,83.67602808425276,93.01237044466734,3265,72,0.02157626610728199,0.021394192790445778,-1931.2630370517124,0.13759099162407393
12,0.07127416133880615,86.33400200601805,93.92343697759947,3373,70,0.020331106593087424,0.02020582898740866,-1767.8137207009984,0.12203439021459013
13,0.019537001848220825,89.86960882647944,94.9933132731528,3498,86,0.023995535714285716,0.0237163358784103,-1585.9171564102057,0.10518489716019491
14,0.005493282340466976,90.87261785356068,95.30257438983618,3535,89,0.02455849889624724,0.02433241091556354,-1401.59432717825,0.09190857309279615
15,0.03049972653388977,91.67502507522568,95.63691073219658,3570,86,0.023522975929978117,0.02334756995297949,-1256.357520188788,0.08165717173831794
16,0.015590022318065166,91.59979939819458,95.44466733533935,3559,94,0.02573227484259513,0.025542569697394227,-1124.328646924971,0.07314695585792354
17,0.015260390937328339,91.72517552657973,95.4781009695754,3560,98,0.026790595954073265,0.02667110063151509,-1131.3256945849753,0.073514063594653
18,0.01645525172352791,94.0320962888666,96.31394182547643,3659,91,0.024266666666666666,0.024020092745842252,-989.3209830074073,0.06269508111323016
19,0.007731852121651173,95.46138415245737,96.6064861250418,3703,104,0.027318098240084056,0.027121906441445583,-818.361127417448,0.051074780720443975
20,0.016213688999414444,94.85957873620863,96.4560347709796,3681,102,0.02696272799365583,0.026750860666760204,-759.3905268865417,0.047691746353264355
21,0.003783147782087326,95.51153460381144,96.58976930792377,3704,105,0.027566290364925177,0.027375330462862772,-752.2186735068886,0.04693239275153167
22,0.0055588288232684135,96.41424272818455,96.94918087596122,3742,103,0.026788036410923276,0.026624001733103704,-631.0608386445897,0.038991652677794864
23,0.009381642565131187,97.11634904714143,97.19993313273153,3772,101,0.026077975729408728,0.025924358567002998,-569.4507316389718,0.03492950247868303
24,0.004600248299539089,96.56469408224675,96.94082246740221,3744,107,0.02778499091145157,0.027590798567064933,-571.8661992517192,0.03528664344854477
25,0.002970138331875205,97.04112337011033,97.14142427281845,3763,107,0.02764857881136951,0.027524674428253102,-499.94889682630765,0.030694972647246615
26,0.004964177962392569,97.64292878635908,97.1748579070545,3780,114,0.029275808936825885,0.02911092342408333,-427.54983667064926,0.026081635244553484
27,0.0018163258209824562,97.89368104312939,97.31695085255767,3792,112,0.028688524590163935,0.028535593004216684,-374.77005048250606,0.022807905903594147
28,0.00444707740098238,98.29488465396189,97.40053493814777,3806,114,0.029081632653061223,0.02892849232477938,-360.97267961039074,0.021878439726772045
29,0.002470299368724227,97.51755265797392,97.19157472417251,3777,112,0.028799177166366676,0.028599877256412224,-390.4718620106836,0.02385426857525677
30,0.0016361174639314413,97.51755265797392,97.21664994984955,3778,111,0.02854204165595269,0.028366712850391617,-399.20582372546266,0.024389105783158893
