epoch,loss,acc,GAcc,gt,rs,RSR,RSRw,prob_model,prob_mod_no
1,0.018686041235923767,15.744999885559082,9.916666666666666,16,3133,0.994919021911718,0.9975270766769678,-10946.103387585998,0.6808322750723963
2,0.012797310017049313,11.510000228881836,9.93,16,2286,0.9930495221546481,0.9958931965392884,-3965.655491845284,0.40962725147265233
3,0.02119235135614872,15.59000015258789,9.88,16,3102,0.994868505452213,0.997405754357587,-6488.860029635334,0.4233986228805092
4,0.02226009964942932,20.264999389648438,9.793333333333333,16,4037,0.996052306933136,0.9981754418418228,-9180.428174814238,0.42129915431998893
5,0.016335388645529747,21.68000030517578,9.803333333333333,15,4321,0.996540590405904,0.9984329832762092,-8928.105175884306,0.37534582700368485
6,0.020989544689655304,23.280000686645508,9.815,16,4640,0.9965635738831615,0.9984711909667496,-8971.581749583878,0.34497863386736255
7,0.01227265689522028,24.155000686645508,9.778333333333334,15,4816,0.9968950527841026,0.9986265141390903,-8583.282630678304,0.3162833054361681
8,0.008922327309846878,24.6200008392334,9.758333333333333,14,4910,0.9971567831031681,0.9987490640142506,-7773.283335573743,0.27951265156106536
9,0.013551926240324974,25.6299991607666,9.823333333333334,16,5110,0.9968786578228638,0.998637726895676,-9176.95459251852,0.3144363195207228
10,0.012323617935180664,25.93000030517578,9.781666666666666,16,5170,0.9969147705360586,0.9986569690655137,-7554.437113071316,0.25518671738513427
11,0.014944257214665413,26.559999465942383,9.746666666666666,16,5296,0.9969879518072289,0.9986943177577329,-7310.718671939062,0.2400863717802092
12,0.01518535241484642,27.204999923706055,9.726666666666667,15,5426,0.9972431538320162,0.9988103318831578,-7480.976755743224,0.2387716665306641
13,0.012587959878146648,27.725000381469727,9.76,16,5529,0.9971145175834085,0.9987597583095834,-7468.259715914646,0.23296768148530553
14,0.010734439827501774,28.510000228881836,9.681666666666667,16,5686,0.9971939670291126,0.9988004347420961,-7416.570076485276,0.2237674551406117
15,0.014009028673171997,29.2549991607666,9.688333333333333,16,5835,0.9972654247137241,0.9988360520769858,-7423.239032303377,0.2173186177442549
16,0.0077271731570363045,32.83000183105469,10.286666666666667,21,6545,0.9968017057569296,0.9981012388314214,-9877.800662697833,0.25264496908353357
17,0.014514951966702938,35.619998931884766,10.825,24,7100,0.9966311061201573,0.9977910177421901,-10879.627735499032,0.2531805733691369
18,0.012965253554284573,37.88999938964844,11.255,31,7547,0.9959092108735814,0.9968946043069605,-11787.624399570595,0.25563433350661896
19,0.010142047889530659,39.55500030517578,11.121666666666666,29,7882,0.9963342181772216,0.9973287604064289,-13085.290720173018,0.27011826419855756
20,0.018477370962500572,42.51499938964844,11.326666666666666,29,8474,0.9965894390215219,0.997534091135717,-15803.020816797585,0.3011444509190018
